crn,dept,course_id,instructor_id,title,modality,credits,capacity,days,start_time,end_time,location
12131,BSE,BSE 3524,Zhang (BSE),Unit Operations in BSE,F2F,3,40,M W F,12:20PM,1:10PM,SMYTH 232
12132,BSE,BSE 3534,Sun (BSE),Bioprocess Engineering,F2F,3,40,M W F,8:00AM,8:50AM,FST 27
12133,BSE,BSE 4126,Hession (BSE),Comprehensive Design Project,F2F,3,42,T,3:30PM,6:15PM,SEITZ 108
12136,BSE,BSE 4344,Czuba (BSE),GIS for Engineers,F2F,3,30,T R,9:30AM,11:45AM,SEITZ 105
12137,BSE,BSE 4394,G.C. (BSE),Water & Sanitation,F2F,3,26,T R,11:00AM,12:15PM,SEITZ 108
12138,BSE,BSE 4554,Staff (BSE),Creating the Ecological City,F2F,3,30,M W,5:30PM,6:45PM,JCH 317BC
12139,BSE,BSE 4564,Senger (BSE),Metabolic Engineering,F2F,3,38,M W F,9:05AM,9:55AM,SEITZ 108
21757,BSE,BSE 4984,Duraj-Thatte (BSE),SS: Protein Engineering,F2F,3,40,M W F,9:05AM,9:55AM,HUTCH 209
21730,BSE,BSE 5214,Sridhar (BSE),Advanced Topics in BSE,F2F,3,25,T R,8:00AM,9:15AM,SEITZ 108
21755,BSE,BSE 5214,Sridhar (BSE),Advanced Topics in BSE,OnlineSync,3,25,T R,8:00AM,9:15AM,ONLINE
20636,BSE,BSE 5244,Saksena (BSE),Adv GIS in Hydrologic Analysis,F2F,3,40,T R,2:00PM,3:15PM,SMYTH 232
12163,BSE,BSE 5344G,Czuba (BSE),Applied GIS,F2F,3,10,T R,9:30AM,11:45AM,SEITZ 105
12164,BSE,BSE 5344G,Czuba (BSE),Applied GIS,OnlineSync,3,5,T R,9:30AM,11:45AM,ONLINE
20947,BSE,BSE 5364,Thompson (BSE),Stream Restoration,F2F,3,20,M F,1:25PM,2:15PM,SEITZ 108
12165,BSE,BSE 5564G,Senger (BSE),Advanced Metabolic Engineering,F2F,3,8,M W F,9:05AM,9:55AM,SEITZ 108
12166,BSE,BSE 5894,Edwards (BSE),Final Examination,F2F,3,0,(ARR),(ARR),(ARR),00X
21902,BSE,BSE 5984,Duraj-Thatte (BSE),SS: Protein Engineering,F2F,3,40,M W F,9:05AM,9:50AM,TBA
21759,BUS,BUS 1984,Hall (BUS),SS: DEIB Around the World,F2F,1,20,W,9:05AM,9:55AM,PAM 3010
21758,BUS,BUS 2984,Seref (BUS),SS: Impact Data Analytics 2,F2F,1,48,W,4:00PM,5:00PM,DER 1076
20916,CEE,CEE 2804,Katz (CEE),Introduction to CEE,Hybrid,3,40,T R,3:30PM,4:45PM,PAT 316
12218,CEE,CEE 2814,Casey (CEE),CEE Measurements,F2F,4,40,M W F,11:15AM,12:05PM,WHIT 300
12219,CEE,CEE 2814,Casey (CEE),CEE Measurements,F2F,4,40,M W F,11:15AM,12:05PM,WHIT 300
12220,CEE,CEE 2814,Casey (CEE),CEE Measurements,F2F,4,40,M W F,11:15AM,12:05PM,WHIT 300
12221,CEE,CEE 2814,Casey (CEE),CEE Measurements,F2F,4,40,M W F,11:15AM,12:05PM,WHIT 300
12222,CEE,CEE 2814,Casey (CEE),CEE Measurements,F2F,4,40,M W F,11:15AM,12:05PM,WHIT 300
12223,CEE,CEE 2834,Young (CEE),CE Drawings & Virtual Modeling,F2F,3,100,T R,9:30AM,10:45AM,NCB 320
12227,CEE,CEE 3014,Biscotte (CEE),Construction Management,F2F,3,72,M W,2:30PM,3:45PM,WLH 320
12228,CEE,CEE 3014,Garvin (CEE),Construction Management,F2F,3,72,T R,11:00AM,12:15PM,WLH 320
12229,CEE,CEE 3104,Liao (CEE),Intro Environ Engr,F2F,3,65,T R,2:00PM,3:15PM,DER 3081
12230,CEE,CEE 3104,Odimayomi (CEE),Intro Environ Engr,F2F,3,65,M W F,10:10AM,11:00AM,DDS 170
20576,CEE,CEE 3104,Mazzola (CEE),Intro Environ Engr,F2F,3,40,M W F,1:25PM,2:15PM,PAT 316
12231,CEE,CEE 3274,White (CEE),Intro Land Development,F2F,3,72,M W,2:30PM,3:45PM,WLH 330
12234,CEE,CEE 3304,Scardina (CEE),Fluid Mech for CEE,F2F,4,72,M W F,10:10AM,11:00AM,WLH 340
12236,CEE,CEE 3304,Foroutan (CEE),Fluid Mech for CEE,F2F,4,72,M W F,12:20PM,1:10PM,WLH 330
12241,CEE,CEE 3314,Scardina (CEE),Water Resources Engineering,F2F,4,20,M W F,9:05AM,9:55AM,WMS 120
12243,CEE,CEE 3314,Scardina (CEE),Water Resources Engineering,F2F,4,0,M W F,9:05AM,9:55AM,WMS 120
12244,CEE,CEE 3314,Scardina (CEE),Water Resources Engineering,F2F,4,20,M W F,9:05AM,9:55AM,WMS 120
21990,CEE,CEE 3314,Scardina (CEE),Water Resources Engineering,F2F,4,17,M W F,9:05AM,9:55AM,WMS 120
12245,CEE,CEE 3404,Arul Jayachandran (CEE),Intro Structural Engineering,F2F,3,72,M W F,12:20PM,1:10PM,NCB 270
12246,CEE,CEE 3404,Case (CEE),Intro Structural Engineering,F2F,3,72,T R,8:00AM,9:15AM,WLH 320
12247,CEE,CEE 3424,Jacques (CEE),Reinf Concr Struct I,F2F,3,72,M W F,9:05AM,9:55AM,WLH 350
12249,CEE,CEE 3434,Eatherton (CEE),Design of Steel Structures I,F2F,4,40,M W,2:30PM,3:45PM,WLH 335
12253,CEE,CEE 3514,Hosseini (CEE),Intro to Geotechnical Engr,F2F,4,100,M W F,9:05AM,9:55AM,NCB 160
12254,CEE,CEE 3514,Yerro Colom (CEE),Intro to Geotechnical Engr,F2F,4,50,T R,9:30AM,10:45AM,TORG 1020
12258,CEE,CEE 3604,Katz (CEE),Intro Transport Engr,F2F,3,72,M W,4:00PM,5:15PM,WLH 320
12259,CEE,CEE 3604,Benavides Ruiz (CEE),Intro Transport Engr,F2F,3,50,M W F,1:25PM,2:15PM,DDS 170
12261,CEE,CEE 3684,Brand (CEE),Civil Engineering Materials,F2F,4,15,M W F,10:10AM,11:00AM,ROB 210
12262,CEE,CEE 3684,Brand (CEE),Civil Engineering Materials,F2F,4,15,M W F,10:10AM,11:00AM,ROB 210
12263,CEE,CEE 3684,Brand (CEE),Civil Engineering Materials,F2F,4,15,M W F,10:10AM,11:00AM,ROB 210
12264,CEE,CEE 3684,Brand (CEE),Civil Engineering Materials,F2F,4,15,M W F,10:10AM,11:00AM,ROB 210
12265,CEE,CEE 3684,Brand (CEE),Civil Engineering Materials,F2F,4,15,M W F,10:10AM,11:00AM,ROB 210
12266,CEE,CEE 3684,Brand (CEE),Civil Engineering Materials,F2F,4,15,M W F,10:10AM,11:00AM,ROB 210
12267,CEE,CEE 3684,Brand (CEE),Civil Engineering Materials,F2F,4,15,M W F,10:10AM,11:00AM,ROB 210
12268,CEE,CEE 3684,Brand (CEE),Civil Engineering Materials,F2F,4,15,M W F,10:10AM,11:00AM,ROB 210
12269,CEE,CEE 3804,Vantassel (CEE),Computer Applications for CEE,F2F,3,65,T R,11:00AM,12:15PM,SURGE 103A
12270,CEE,CEE 3804,Trani (CEE),Computer Applications for CEE,F2F,3,60,M W F,9:05AM,9:55AM,TORG 1010
12271,CEE,CEE 3814,Munoz Pauta (CEE),Analytics in CEE,F2F,3,65,M W,2:30PM,3:45PM,DER 3081
12272,CEE,CEE 3814,Gallagher (CEE),Analytics in CEE,F2F,3,46,T R,11:00AM,12:15PM,PAT 316
12274,CEE,CEE 3954,Roberts-Wollmann (CEE),Study Abroad,F2F,3,0,M W,4:00PM,5:15PM,WMS 320
12276,CEE,CEE 4014,Biscotte (CEE),"Est, Prod & Cost Engr",F2F,3,40,M W,4:00PM,5:15PM,AA 114
12277,CEE,CEE 4074,Smith (CEE),Const Means & Methods,F2F,3,60,M W F,9:05AM,9:55AM,NCB 230
12278,CEE,CEE 4114,Vikesland (CEE),Fund Pub Health Engr,F2F,3,72,T R,11:00AM,12:15PM,WLH 350
12279,CEE,CEE 4134,Little (CEE),Sustainable Systems,F2F,3,62,M W F,9:05AM,9:55AM,WLH 330
12280,CEE,CEE 4264,White (CEE),Sustainable Land Development,F2F,3,50,T R,2:00PM,3:15PM,SURGE 103A
12281,CEE,CEE 4274,White (CEE),Land Development Design,F2F,3,28,T R,12:30PM,1:45PM,PAM 1002
20634,CEE,CEE 4274,Young (CEE),Land Development Design,F2F,3,24,T R,3:30PM,4:45PM,PAM 3010
21501,CEE,CEE 4284,Young (CEE),Adv Land Development Design,F2F,3,25,F,7:00PM,9:00PM,PAT 316
12283,CEE,CEE 4334,Staff (CEE),Hydraulic Structures,Hybrid,3,0,M W,5:30PM,6:45PM,PAT 316
12284,CEE,CEE 4344,Marston (CEE),Water Resources Planning,F2F,3,48,T R,3:30PM,4:45PM,WLH 335
12285,CEE,CEE 4384,Irish (CEE),Coastal Engineering,Hybrid,3,57,T R,11:00AM,12:15PM,PAT 207
12287,CEE,CEE 4394,Rippy (CEE),Urban Water Sustainability,OnlineSync,3,30,T R,12:30PM,1:45PM,TORG 1000
12288,CEE,CEE 4404,Farhadi (CEE),Intermediate Struct Analysis,F2F,3,40,M W F,11:15AM,12:05PM,NCB 110A
12289,CEE,CEE 4534,Dove (CEE),Earth Pres Fdn Struc,F2F,3,48,T R,2:00PM,3:15PM,WLH 345
12290,CEE,CEE 4544,Dove (CEE),Design of Earth Structures,F2F,3,40,M W F,12:20PM,1:10PM,PAT 207
12291,CEE,CEE 4554,Rodriguez-Marek (CEE),Natural Disasters,F2F,3,72,M W,4:00PM,5:15PM,WLH 340
12293,CEE,CEE 4624,Himes (CEE),Pl Transportation Fac,OnlineSync,3,40,M W,5:30PM,6:45PM,TORG 1030
12294,CEE,CEE 4654,Katz (CEE),Geometric Design of Highways,F2F,3,40,M W,2:30PM,3:45PM,PAT 316
12296,CEE,CEE 4804,Branscome (CEE),Prof & Legal Issues Civil Eng,F2F,3,150,M W,4:00PM,5:15PM,NCB 360
20583,CEE,CEE 4824,Leon (CEE),Intro to Forensic Engineering,F2F,3,48,T R,9:30AM,10:45AM,WLH 320
12297,CEE,CEE 4844,Jazizadeh Karimi (CEE),BIM and Integrated Practices,F2F,3,40,M W,4:00PM,5:15PM,PAT 316
12317,CEE,CEE 5004,Shealy (CEE),Adaptive Reuse & Redevelopment,F2F,3,40,M W,2:30PM,3:45PM,NCB 110B
12319,CEE,CEE 5020,Paige (CEE),Infrastructure Policy,F2F,3,30,T R,9:30AM,10:45AM,PAT 12
21423,CEE,CEE 5074,Paige (CEE),Global Virtual Dsgn & Const,OnlineSync,3,40,T R,12:30PM,1:45PM,ONLINE
12320,CEE,CEE 5080,Sinha (CEE),Infrastructure Asset Mgt,F2F,3,40,T R,3:30PM,4:45PM,NCB 110A
12321,CEE,CEE 5114,Little (CEE),Adv Sustainable Systems,F2F,3,10,M W F,9:05AM,9:55AM,WLH 330
12323,CEE,CEE 5126,Knocke (CEE),Environ Engr Design,F2F,3,30,T R,8:00AM,9:15AM,PAT 207
21752,CEE,CEE 5126,Knocke (CEE),Environ Engr Design,OnlineSync,3,3,T R,8:00AM,9:15AM,ONLINE
20596,CEE,CEE 5140,Grant (CEE),Pollutant Transport,OnlineSync,3,40,M,5:30PM,8:15PM,ONLINE
12324,CEE,CEE 5144,Knocke (CEE),Unit Ops & Proc Lab,F2F,3,12,T R,2:00PM,4:45PM,DURHM 389
12325,CEE,CEE 5184,Dietrich (CEE),Tech Envir Analysis,F2F,3,20,M W,2:30PM,3:45PM,PAM 3008
20585,CEE,CEE 5244,Saksena (CEE),Adv GIS in Hydrologic Analysis,F2F,3,40,T R,2:00PM,3:15PM,SMYTH 232
12326,CEE,CEE 5264,White (CEE),Sustainable Land Development,F2F,3,4,T R,2:00PM,3:15PM,SURGE 103A
12327,CEE,CEE 5274,White (CEE),Land Dev Design Projects,F2F,3,0,T R,12:30PM,1:45PM,PAM 1002
20635,CEE,CEE 5274,Young (CEE),Land Dev Design Projects,F2F,3,4,T R,3:30PM,4:45PM,PAM 3010
20588,CEE,CEE 5304,Strom (CEE),Environmental Fluid Mechanics,F2F,3,48,T R,9:30AM,10:45AM,PAT 207
12330,CEE,CEE 5390,Rippy (CEE),Adv Urban Water Sustainability,OnlineSync,3,26,T R,12:30PM,1:45PM,ONLINE
12331,CEE,CEE 5390,Rippy (CEE),Adv Urban Water Sustainability,OnlineSync,3,4,T R,12:30PM,1:45PM,ONLINE
12332,CEE,CEE 5400,Roberts-Wollmann (CEE),Design of Prestressed Concrete,F2F,3,48,M W F,10:10AM,11:00AM,PAT 207
12333,CEE,CEE 5414,Koutromanos (CEE),FE Analysis of Struct,F2F,3,48,M W F,9:05AM,9:55AM,PAT 207
21412,CEE,CEE 5450,Leon (CEE),Forensic Struct Engineering,F2F,3,24,T R,9:30AM,10:45AM,WLH 320
12335,CEE,CEE 5464,Sarlo (CEE),Struc Dyn & Eq Engrg,F2F,3,48,T R,12:30PM,1:45PM,PAT 207
12337,CEE,CEE 5500,Yerro Colom (CEE),Numerical Methods in Geotech,F2F,3,30,T R,12:30PM,1:45PM,PAT 12
12338,CEE,CEE 5544,Motaleb Abdelaziz (CEE),Foundation Engineering II,F2F,3,30,T R,11:00AM,12:15PM,PAT 12
12339,CEE,CEE 5554,Green (CEE),Soil and Site Improvement,F2F,3,30,T R,9:30AM,10:45AM,DER 1084
12340,CEE,CEE 5564,Staff (CEE),Seepage and Earth Structures,F2F,3,30,T R,2:00PM,3:15PM,PAT 207
12342,CEE,CEE 5614,Trani (CEE),Air Transp Systems,F2F,3,25,M W F,11:15AM,12:05PM,ENGEL 219
21194,CEE,CEE 5624,Himes (CEE),Transportation and Land Use,OnlineSync,3,20,M W,5:30PM,6:45PM,ONLINE
20591,CEE,CEE 5654,Hancock (CEE),Critical Issues in Transport,F2F,3,20,T R,8:00AM,9:15AM,PAT 316
20592,CEE,CEE 5694,Abbas (CEE),Traffic Signal Sys Ops & Cont,Hybrid,3,25,T R,12:30PM,1:45PM,BUR 123A
21301,CEE,CEE 5704,Cohen (CEE),Drinking Water & Health,F2F,3,35,M W,10:30AM,11:45AM,VMIA 220
12346,CEE,CEE 5724,Gallagher (CEE),Envir Monitor & Samp,F2F,3,40,T R,9:30AM,10:45AM,PAT 316
12347,CEE,CEE 5744,Phillips (CEE),Topics in Struct Steel Design,F2F,3,48,T R,2:00PM,3:15PM,WLH 335
20593,CEE,CEE 5764,Flintsch (CEE),Asphalt Technology,F2F,3,25,W,4:00PM,6:30PM,DER 1084
12348,CEE,CEE 5854G,Irish (CEE),Advanced Coastal Engineering,Hybrid,3,13,T R,11:00AM,12:15PM,PAT 207
12349,CEE,CEE 5854G,Irish (CEE),Advanced Coastal Engineering,OnlineSync,3,0,T R,11:00AM,12:15PM,ONLINE
12351,CEE,CEE 5894,Staff (CEE),Final Examination,F2F,3,0,(ARR),(ARR),(ARR),00X
12405,CEE,CEE 5944,Brand (CEE),Seminar,F2F,1,20,W,1:25PM,2:15PM,GOODW 244
12406,CEE,CEE 5944,Leon (CEE),Seminar,F2F,1,72,W,4:00PM,4:50PM,ENGEL 223
12407,CEE,CEE 5944,Rippy (CEE),Seminar,F2F,1,40,F,2:30PM,3:30PM,DURHM 261
12408,CEE,CEE 5944,Staff (CEE),Seminar,F2F,1,30,W,12:20PM,1:10PM,GOODW 244
21825,CEE,CEE 5984,Ford (CEE),SS:Engineering Project Control,F2F,3,20,T R,11:00AM,12:15PM,MAJWM 532
21753,CEE,CEE 6434,Leon (CEE),Advanced Steel Design,F2F,3,20,T R,8:00AM,9:15AM,PAT 12
12593,CEM,CEM 2104,Afsari (CEM),Intro to CEM,F2F,3,40,T R,3:30PM,4:45PM,BFH 132
12594,CEM,CEM 2404,Lally (CEM),Construction Project Documents,F2F,1,40,F,11:15AM,12:45PM,BFH 230
21117,CEM,CEM 2824,Ammar (CEM),Construction Site Analysis,F2F,3,30,M W,11:15AM,12:05PM,NCB 230
21118,CEM,CEM 2824,Ammar (CEM),Construction Site Analysis,F2F,3,30,M W,11:15AM,12:05PM,NCB 230
12595,CEM,CEM 3024,Smith (CEM),Cnst Estimating and Scheduling,F2F,3,40,T R,8:00AM,9:15AM,BFH 230
12596,CEM,CEM 3074,Smith (CEM),Global Design and Construction,F2F,3,0,M W,4:00PM,5:15PM,BFH 324
12597,CEM,CEM 3084,Zhang (CEM),Construction Economy,F2F,3,25,T R,2:00PM,3:15PM,BFH 132
12598,CEM,CEM 3084,Zhang (CEM),Construction Economy,F2F,3,60,T R,8:00AM,9:15AM,NCB 230
12599,CEM,CEM 3134,Zhang (CEM),Temporary Structures,F2F,3,60,T R,2:00PM,3:15PM,BFH 210
12600,CEM,CEM 3134,Gao (CEM),Temporary Structures,F2F,3,60,T R,3:30PM,4:45PM,BFH 230
12601,CEM,CEM 3154,Akanmu (CEM),Smart Construction,F2F,3,30,M W,4:00PM,5:15PM,BFH 132
12602,CEM,CEM 4024,Johnson (CEM),Constr Law and Contract Admin,F2F,3,70,T R,11:00AM,12:15PM,NCB 210
12603,CEM,CEM 4445,Lally (CEM),CEM Capstone,F2F,3,20,T R,12:30PM,1:45PM,BFH 132
12604,CEM,CEM 4446,Lally (CEM),CEM Capstone,F2F,3,40,T R,2:00PM,3:15PM,NCB 130A
12605,CEM,CEM 4446,Lally (CEM),CEM Capstone,F2F,3,40,T R,9:30AM,10:45AM,NCB 130A
12606,CEM,CEM 4624,Afsari (CEM),Constr Robotics & Automation,F2F,3,25,M,2:30PM,5:20PM,BFH 210
12607,CEM,CEM 4634,Gao (CEM),Data Analysis for Construction,F2F,3,25,M W F,1:25PM,2:15PM,MCB 218
12617,CHE,CHE 2004,Staff (CHE),CHE Sophomore Seminar,F2F,1,200,R,3:30PM,4:45PM,GOODW 190
12618,CHE,CHE 2114,Martin (CHE),Mass and Energy Balances,F2F,3,35,M W F,8:00AM,8:50AM,GOODW 244
12619,CHE,CHE 2164,Kiran (CHE),ChE Thermodynamics,F2F,3,100,M W F,12:20PM,1:10PM,SURGE 104A
12620,CHE,CHE 3015,Davis (CHE),Process Measurement & Control,F2F,3,49,M W F,12:20PM,1:10PM,GOODW 135
12621,CHE,CHE 3015,Davis (CHE),Process Measurement & Control,F2F,3,49,M W F,1:25PM,2:15PM,GOODW 135
12622,CHE,CHE 3044,Ducker (CHE),Heat Transfer,F2F,2,150,T R,12:30PM,1:20PM,GOODW 190
12623,CHE,CHE 3114,Tong (CHE),Fluid Transport,F2F,3,28,M W F,9:05AM,9:55AM,GOODW 241
12624,CHE,CHE 3124,Achenie (CHE),Simulations and Modeling,F2F,3,49,T R,8:00AM,9:15AM,GOODW 125
12625,CHE,CHE 3134,Staff (CHE),Separation Processes,F2F,3,80,M W,4:00PM,5:15PM,GOODW 125
12626,CHE,CHE 3144,Khatib (CHE),Mass Transfer,F2F,3,150,M W F,10:10AM,11:00AM,GOODW 190
21699,CHE,CHE 3984,Karim (CHE),SS: Chemical Reactor Analysis,F2F,3,75,M W F,11:15AM,12:05PM,GOODW 190
12628,CHE,CHE 4186,Liu (CHE),Process and Plant Design,F2F,4,100,M W,1:25PM,2:15PM,SURGE 104C
21262,CHE,CHE 4304,Goldstein (CHE),Biological Transport Phenomena,F2F,3,0,M W F,12:20PM,1:10PM,TORG 1050
21264,CHE,CHE 4404,Xin (CHE),Machine Learning Chem Sci Eng,F2F,3,84,M W F,9:05AM,9:55AM,GOODW 125
21427,CHE,CHE 5214,Rajagopalan (CHE),Polymeric Biomaterials,F2F,3,15,T R,2:00PM,3:15PM,TORG 1030
21945,CHE,CHE 5304,Staff (CHE),Biological Transport Phenomena,F2F,3,0,M W F,12:20PM,1:10PM,TORG 1050
12636,CHE,CHE 5944,Deshmukh (CHE),Chemical Engineering Seminar,Hybrid,1,60,M F,10:10AM,11:00AM,GOODW 125
12640,CHEM,CHEM 1016,Eddleton (CHEM),Chemistry in Context,F2F,3,325,T R,11:00AM,12:15PM,DAV 281
12641,CHEM,CHEM 1026,Eddleton (CHEM),Chemistry in Context Lab,OnlineAsync,1,75,(ARR),(ARR),(ARR),00X
12642,CHEM,CHEM 1035,Wall (CHEM),General Chemistry,F2F,3,30,M W F,10:10AM,11:00AM,DAV 281
12643,CHEM,CHEM 1035,Wall (CHEM),General Chemistry,F2F,3,30,M W F,10:10AM,11:00AM,DAV 281
12644,CHEM,CHEM 1035,Orler (CHEM),General Chemistry,F2F,3,30,M W F,1:25PM,2:15PM,HAHN N 140
12645,CHEM,CHEM 1035,Orler (CHEM),General Chemistry,F2F,3,30,M W F,1:25PM,2:15PM,HAHN N 140
12646,CHEM,CHEM 1035,Wall (CHEM),General Chemistry,F2F,3,30,M W F,10:10AM,11:00AM,DAV 281
12647,CHEM,CHEM 1035,Eddleton (CHEM),General Chemistry,F2F,3,0,M W F,9:05AM,9:55AM,DAV 281
12648,CHEM,CHEM 1035,Eddleton (CHEM),General Chemistry,F2F,3,30,M W F,9:05AM,9:55AM,DAV 281
12649,CHEM,CHEM 1035,Wagner (CHEM),General Chemistry,F2F,3,0,M W,4:00PM,5:15PM,DAV 281
12650,CHEM,CHEM 1035,Staff (CHEM),General Chemistry,F2F,3,0,T R,12:30PM,1:45PM,TBA
12651,CHEM,CHEM 1035,Wall (CHEM),General Chemistry,F2F,3,0,M W F,10:10AM,11:00AM,DAV 281
12652,CHEM,CHEM 1035,Eddleton (CHEM),General Chemistry,F2F,3,31,M W F,9:05AM,9:55AM,DAV 281
12653,CHEM,CHEM 1035,Wall (CHEM),General Chemistry,F2F,3,34,M W F,10:10AM,11:00AM,DAV 281
12654,CHEM,CHEM 1035,Eddleton (CHEM),General Chemistry,F2F,3,33,M W F,9:05AM,9:55AM,DAV 281
12655,CHEM,CHEM 1035,Orler (CHEM),General Chemistry,F2F,3,30,M W F,1:25PM,2:15PM,HAHN N 140
12656,CHEM,CHEM 1035,Orler (CHEM),General Chemistry,F2F,3,30,M W F,1:25PM,2:15PM,HAHN N 140
12657,CHEM,CHEM 1035,Orler (CHEM),General Chemistry,F2F,3,0,M W F,1:25PM,2:15PM,HAHN N 140
12658,CHEM,CHEM 1035,Orler (CHEM),General Chemistry,F2F,3,30,M W F,1:25PM,2:15PM,HAHN N 140
12659,CHEM,CHEM 1035,Eddleton (CHEM),General Chemistry,F2F,3,35,M W F,9:05AM,9:55AM,DAV 281
12660,CHEM,CHEM 1035,Eddleton (CHEM),General Chemistry,F2F,3,30,M W F,9:05AM,9:55AM,DAV 281
12661,CHEM,CHEM 1035,Wall (CHEM),General Chemistry,F2F,3,0,M W F,10:10AM,11:00AM,DAV 281
12662,CHEM,CHEM 1035,Eddleton (CHEM),General Chemistry,F2F,3,31,M W F,9:05AM,9:55AM,DAV 281
12663,CHEM,CHEM 1035,Wagner (CHEM),General Chemistry,F2F,3,30,M W,4:00PM,5:15PM,DAV 281
12664,CHEM,CHEM 1035,Wagner (CHEM),General Chemistry,F2F,3,0,M W,4:00PM,5:15PM,DAV 281
12665,CHEM,CHEM 1035,Wall (CHEM),General Chemistry,F2F,3,0,M W F,10:10AM,11:00AM,DAV 281
12666,CHEM,CHEM 1035,Wagner (CHEM),General Chemistry,F2F,3,30,M W,4:00PM,5:15PM,DAV 281
12667,CHEM,CHEM 1035,Wagner (CHEM),General Chemistry,F2F,3,30,M W,2:30PM,3:45PM,HAHN N 140
12668,CHEM,CHEM 1035,Eddleton (CHEM),General Chemistry,F2F,3,0,M W F,9:05AM,9:55AM,DAV 281
12669,CHEM,CHEM 1035,Staff (CHEM),General Chemistry,F2F,3,0,M W F,8:00AM,8:50AM,HAHN N 140
12670,CHEM,CHEM 1035,Wagner (CHEM),General Chemistry,F2F,3,30,M W,2:30PM,3:45PM,HAHN N 140
12671,CHEM,CHEM 1035,Wagner (CHEM),General Chemistry,F2F,3,30,M W,2:30PM,3:45PM,HAHN N 140
12672,CHEM,CHEM 1035,Wagner (CHEM),General Chemistry,F2F,3,30,M W,4:00PM,5:15PM,DAV 281
12673,CHEM,CHEM 1035,Wagner (CHEM),General Chemistry,F2F,3,0,M W,4:00PM,5:15PM,DAV 281
12674,CHEM,CHEM 1035,Wagner (CHEM),General Chemistry,F2F,3,30,M W,4:00PM,5:15PM,DAV 281
12675,CHEM,CHEM 1035,Wall (CHEM),General Chemistry,F2F,3,31,M W F,10:10AM,11:00AM,DAV 281
12676,CHEM,CHEM 1035,Wagner (CHEM),General Chemistry,F2F,3,30,M W,4:00PM,5:15PM,DAV 281
12677,CHEM,CHEM 1035,Wall (CHEM),General Chemistry,F2F,3,35,M W F,10:10AM,11:00AM,DAV 281
12678,CHEM,CHEM 1035,Eddleton (CHEM),General Chemistry,F2F,3,30,M W F,9:05AM,9:55AM,DAV 281
12679,CHEM,CHEM 1035,Wall (CHEM),General Chemistry,F2F,3,30,M W F,10:10AM,11:00AM,DAV 281
12680,CHEM,CHEM 1035,Staff (CHEM),General Chemistry,F2F,3,0,M W F,8:00AM,8:50AM,TBA
12681,CHEM,CHEM 1035,Staff (CHEM),General Chemistry,F2F,3,0,M W F,8:00AM,8:50AM,TBA
12682,CHEM,CHEM 1035,Wagner (CHEM),General Chemistry,F2F,3,0,M W,2:30PM,3:45PM,HAHN N 140
12683,CHEM,CHEM 1035,Wagner (CHEM),General Chemistry,F2F,3,30,M W,2:30PM,3:45PM,HAHN N 140
12684,CHEM,CHEM 1035,Wagner (CHEM),General Chemistry,F2F,3,34,M W,2:30PM,3:45PM,HAHN N 140
12685,CHEM,CHEM 1035,Staff (CHEM),General Chemistry,F2F,3,0,M W F,8:00AM,8:50AM,TBA
12686,CHEM,CHEM 1035,Staff (CHEM),General Chemistry,F2F,3,0,M W F,8:00AM,8:50AM,TBA
12687,CHEM,CHEM 1035,Staff (CHEM),General Chemistry,F2F,3,0,M W F,8:00AM,8:50AM,TBA
12688,CHEM,CHEM 1036,Arachchige (CHEM),General Chemistry,F2F,3,0,M W F,12:20PM,1:10PM,DAV 281
12689,CHEM,CHEM 1036,Arachchige (CHEM),General Chemistry,F2F,3,30,M W F,11:15AM,12:05PM,DAV 281
12690,CHEM,CHEM 1036,Bowen (CHEM),General Chemistry,F2F,3,30,M W F,1:25PM,2:15PM,DAV 281
12691,CHEM,CHEM 1036,Bowen (CHEM),General Chemistry,F2F,3,30,M W,2:30PM,3:45PM,DAV 281
12692,CHEM,CHEM 1036,Bowen (CHEM),General Chemistry,F2F,3,0,M W,2:30PM,3:45PM,DAV 281
12693,CHEM,CHEM 1036,Bowen (CHEM),General Chemistry,F2F,3,30,M W F,1:25PM,2:15PM,DAV 281
12694,CHEM,CHEM 1036,Bowen (CHEM),General Chemistry,F2F,3,30,M W F,1:25PM,2:15PM,DAV 281
12695,CHEM,CHEM 1036,Arachchige (CHEM),General Chemistry,F2F,3,30,M W F,12:20PM,1:10PM,DAV 281
12696,CHEM,CHEM 1036,Arachchige (CHEM),General Chemistry,F2F,3,31,M W F,11:15AM,12:05PM,DAV 281
12697,CHEM,CHEM 1036,Bowen (CHEM),General Chemistry,F2F,3,30,M W F,1:25PM,2:15PM,DAV 281
12698,CHEM,CHEM 1036,Bowen (CHEM),General Chemistry,F2F,3,30,M W,2:30PM,3:45PM,DAV 281
12699,CHEM,CHEM 1036,Arachchige (CHEM),General Chemistry,F2F,3,30,M W F,11:15AM,12:05PM,DAV 281
12700,CHEM,CHEM 1036,Bowen (CHEM),General Chemistry,F2F,3,0,M W F,1:25PM,2:15PM,DAV 281
12701,CHEM,CHEM 1036,Bowen (CHEM),General Chemistry,F2F,3,0,M W F,1:25PM,2:15PM,DAV 281
12702,CHEM,CHEM 1036,Arachchige (CHEM),General Chemistry,F2F,3,31,M W F,11:15AM,12:05PM,DAV 281
12703,CHEM,CHEM 1036,Bowen (CHEM),General Chemistry,F2F,3,30,M W,2:30PM,3:45PM,DAV 281
