course_id,dept,title,credits,gpa,enrollment,withdraw,past_classes,new_classes
PHIL 2115,PHIL,Ancient/Medieval Philosophy,3,3.25,25.54,0.38,13,1
PHIL 2116,PHIL,Ancient/Medieval Philosophy,3,3.17,33.6,1.6,5,0
PHIL 2125,PHIL,History of Modern Philosophy,3,3.25,60.17,1.67,6,0
PHIL 2126,PHIL,History of Modern Philosophy,3,3.48,49.25,2.0,4,0
PHIL 2304,PHIL,Global Ethics,3,3.62,38.7,0.39,110,6
PHIL 2314,PHIL,"Phil of Sex, Gender, Race",3,3.62,34.0,0.33,3,0
PHIL 2605,PHIL,Reason and Revolution,3,3.26,13.0,0.0,1,0
PHIL 2606,PHIL,Reason and Revolution,3,3.78,6.0,0.0,1,0
PHIL 2894,PHIL,Intro Philosophy Politics Econ,3,3.55,16.67,0.08,12,0
PHIL 2984,PHIL,SS:Ethcl Persp Intlgnt Infras,3,3.61,9.0,0.0,1,0
PHIL 3015,PHIL,Political Theory,3,3.33,6.5,0.0,2,1
PHIL 3016,PHIL,Political Theory,3,3.94,7.5,0.0,2,1
PHIL 3024,PHIL,Special Study,3,3.6,14.17,0.17,6,0
PHIL 3314,PHIL,Ethical Theory,3,3.17,21.75,0.5,8,1
PHIL 3324,PHIL,Biomedical Ethics,3,3.66,32.58,0.31,26,3
PHIL 3334,PHIL,Ethics & Artific Intell,3,3.4,24.0,0.75,4,0
PHIL 3414,PHIL,Aesthetics,3,3.67,27.75,0.0,4,0
PHIL 3454,PHIL,Philosophy of Religion,3,3.19,16.0,0.4,10,1
PHIL 3505,PHIL,Modern Logic & Dev,3,2.92,26.64,1.09,11,1
PHIL 3614,PHIL,Philosophy of the Environment,3,3.35,24.0,0.0,1,0
PHIL 4014,PHIL,Special Study,3,3.79,6.57,0.0,7,0
PHIL 4204,PHIL,Philosophy of Mind,3,3.41,20.0,0.5,4,1
PHIL 4214,PHIL,Metaphysics,3,3.15,17.67,0.33,6,1
PHIL 4224,PHIL,Epistemology,3,3.53,20.0,0.33,3,0
PHIL 4304,PHIL,Political Philosophy,3,3.14,22.5,0.0,2,0
PHIL 4334,PHIL,Jurisprudence,3,3.32,20.33,0.67,3,1
PHIL 4514,PHIL,Special Topics in Logic,3,3.88,5.0,0.0,1,0
PHIL 4604,PHIL,Philosophy of Biology,3,3.23,12.67,0.0,3,0
PHIL 4614,PHIL,Philosophy of Science,3,3.47,17.0,0.0,4,1
PHIL 4884,PHIL,Adv Philosophy Politics Econ,3,3.77,11.86,0.0,7,0
PHIL 5204,PHIL,Special Study,3,3.92,7.5,0.0,4,0
PHIL 5214,PHIL,Intermediate Metaphysics,3,3.94,5.0,0.0,2,0
PHIL 5224,PHIL,Intermediate Epistemology,3,3.87,9.0,0.0,1,0
PHIL 5324,PHIL,Metaethics,3,3.66,8.5,0.0,2,1
PHIL 5344,PHIL,History of Ethics,3,3.9,6.0,0.0,1,0
PHIL 5505,PHIL,Symbolic Logic,3,3.93,6.67,0.0,6,0
PHIL 5506,PHIL,Symbolic Logic,3,3.82,9.0,0.0,1,0
PHIL 5614,PHIL,Intermediate Phil of Science,3,3.94,5.5,0.0,2,0
PHIL 6014,PHIL,Special Study,3,3.94,5.89,0.0,9,0
PHIL 6204,PHIL,Adv Top History Phil,3,3.82,9.0,0.0,1,0
PHIL 6324,PHIL,Adv Topics Ethics & Politics,3,3.84,7.0,0.0,2,0
PHIL 6334,PHIL,Adv Top Phil Sci,3,3.74,5.0,0.0,1,0
PHS 1514,PHS,Personal Health,3,3.86,461.73,2.0,11,1
PHS 1984,PHS,SS: Public Health First Yr Exp,1,3.74,41.0,0.0,1,0
PHS 2004,PHS,Introduction to Public Health,3,3.98,162.57,0.0,14,1
PHS 2984,PHS,Special Study,3,3.76,20.0,0.0,2,0
PHS 3014,PHS,Intro to Environmental Health,3,3.27,68.75,0.5,4,1
PHS 3534,PHS,Drug Education,3,3.88,455.55,1.55,11,1
PHS 3634,PHS,Epi Hlth and Disease,3,3.63,56.78,0.22,9,1
PHS 4014,PHS,Public Health Planning & Eval,3,3.87,40.27,0.36,11,1
PHS 4044,PHS,Public Health Pol Adm,3,3.88,65.86,0.0,7,1
PHS 4054,PHS,Concepts in One Health,3,3.93,25.2,0.13,15,0
PHS 4064,PHS,Modeling Infectious Diseases,3,3.47,63.6,1.0,5,1
PHS 4094,PHS,Appalachian Community Research,3,3.8,5.0,0.0,1,1
PHS 4974,PHS,Independent Study,3,4.0,8.0,0.0,1,0
PHS 5004,PHS,Special Study,1,3.96,32.29,0.0,7,1
PHS 5014,PHS,Environmental Health,3,3.74,23.18,0.0,11,1
PHS 5024,PHS,Epi & Quant Meth Publ Hlth Lab,1,3.86,35.4,0.0,5,1
PHS 5025,PHS,Epi & Quant Meth Publ Hlth,3,3.94,32.67,0.0,6,1
PHS 5026,PHS,Epi & Quant Meth Publ Hlth,3,3.86,33.83,0.0,6,1
PHS 5034,PHS,Health Behav & Health Ed,3,3.95,21.5,0.0,8,0
PHS 5044,PHS,Special Study,3,4.0,19.6,0.0,10,0
PHS 5054,PHS,Pblc Hlth Ldrshp & Interprof,2,3.97,38.2,0.0,5,1
PHS 5064,PHS,Public Health Prgm Dev & Eval,3,3.86,49.5,0.0,2,0
PHS 5204,PHS,Prin Community Health Ed,3,3.98,19.6,0.0,5,1
PHS 5214,PHS,Prog Dev in Health Ed,3,4.0,8.57,0.0,7,1
PHS 5224,PHS,Comp Health Systems,3,4.0,6.33,0.0,3,0
PHS 5234,PHS,Meth of Community Hlth Engmnt,3,3.86,19.0,0.0,1,1
PHS 5254,PHS,Social Epi & Health Inequal,3,3.84,21.6,0.0,5,0
PHS 5314,PHS,Infectious Disease Epidemiol,3,3.86,29.2,0.2,5,0
PHS 5324,PHS,Pub Hlth Infect Contrl & Prev,3,3.85,26.33,0.0,6,1
PHS 5334,PHS,Principles Infectious Diseases,3,3.59,27.67,0.17,6,1
PHS 5344,PHS,Neglected & Emerging Inf Dis,3,3.82,14.2,0.0,5,1
PHS 5644,PHS,Program Evaluation,3,3.98,19.25,0.0,4,0
PHS 5714,PHS,Health of the Elderly,3,3.99,5.5,0.0,4,0
PHS 5724,PHS,Ethical Fnds Publ Hlth,3,3.6,5.0,0.0,1,0
PHS 5914,PHS,Practicum in Public Health,6,4.0,27.0,0.0,1,0
PHS 5924,PHS,Capstone in Public Health,3,3.97,15.5,0.0,2,1
PHS 5934,PHS,Pub Hlth Integrative Lrng Exp,3,3.99,29.0,0.0,2,0
PHS 5984,PHS,Special Study,1,3.91,15.88,0.0,8,0
PHYS 1055,PHYS,Introduction to Astronomy,3,3.46,369.43,3.29,7,1
PHYS 1056,PHYS,Introduction to Astronomy,3,3.35,356.4,6.4,5,0
PHYS 1155,PHYS,Astronomy Laboratory,1,3.85,19.74,0.04,27,6
PHYS 1156,PHYS,Astronomy Laboratory,1,3.81,18.45,0.1,20,0
PHYS 2074,PHYS,Contemporary Physics,3,3.38,94.1,1.0,62,1
PHYS 2205,PHYS,General Physics,3,3.02,175.56,4.48,27,4
PHYS 2206,PHYS,General Physics,3,3.16,166.19,2.48,21,1
PHYS 2215,PHYS,General Physics Laboratory,1,3.69,27.63,0.1,155,24
PHYS 2216,PHYS,General Physics Laboratory,1,3.7,26.51,0.16,127,6
PHYS 2254,PHYS,Hello Quantum World!,3,3.35,20.33,1.67,3,1
PHYS 2305,PHYS,Foundations of Physics,4,2.92,31.47,0.99,301,22
PHYS 2306,PHYS,Foundations of Physics,4,2.86,31.45,0.79,277,28
PHYS 2324,PHYS,Thermal Physics Module,1,4.0,34.5,0.0,2,1
PHYS 2325,PHYS,Seminar for Physics Majors,1,3.58,39.92,0.0,12,2
PHYS 2326,PHYS,Seminar for Physics Majors,1,3.6,29.7,0.0,10,0
PHYS 2334,PHYS,Waves and Sound Module,1,4.0,18.0,0.0,2,1
PHYS 2344,PHYS,Optics Module,1,4.0,11.5,0.0,2,1
PHYS 2404,PHYS,Physics Outreach,2,3.93,11.71,0.0,7,0
PHYS 2504,PHYS,Math Methods in Physics,3,3.15,47.14,1.43,7,0
PHYS 2984,PHYS,SS: Hello Quantum World,3,3.41,15.0,0.0,1,0
PHYS 3154,PHYS,Observational Astrophysics,2,3.99,20.8,0.0,5,0
PHYS 3254,PHYS,Enriched Physics Outreach,3,3.94,11.0,0.0,4,0
PHYS 3314,PHYS,Intermediate Laboratory,3,3.6,15.21,0.32,19,0
PHYS 3324,PHYS,Modern Physics,4,2.93,84.0,3.67,6,1
PHYS 3355,PHYS,Intermediate Mechanics,3,2.92,41.33,0.67,6,1
PHYS 3356,PHYS,Intermediate Mechanics,3,2.45,38.5,1.0,6,0
PHYS 3405,PHYS,Intermed Elec & Mag,3,2.78,55.0,0.83,6,1
PHYS 3406,PHYS,Intermed Elec & Mag,3,3.04,43.8,0.6,5,0
PHYS 3655,PHYS,Introduction to Astrophysics,3,3.43,98.5,1.33,6,1
PHYS 3656,PHYS,Introduction to Astrophysics,3,3.62,83.2,0.6,5,0
PHYS 3684,PHYS,Quantum Software I,2,3.69,6.0,1.5,2,0
PHYS 3704,PHYS,Thermal Physics,3,3.01,54.4,2.2,5,0
PHYS 4224,PHYS,Physics Teaching and Learning,2,3.84,16.33,0.0,6,1
PHYS 4254,PHYS,Quantum Info Tech,3,3.36,10.8,0.6,5,0
PHYS 4315,PHYS,Modern Experimental Physics,2,3.86,16.5,0.05,20,4
PHYS 4316,PHYS,Modern Experimental Physics,2,3.94,28.4,0.4,5,5
PHYS 4455,PHYS,Intro Quantum Mech,3,3.19,43.8,0.8,5,0
PHYS 4456,PHYS,Intro Quantum Mech,3,3.27,41.33,0.33,6,1
PHYS 4504,PHYS,Intro Nuc Part Phys,3,3.59,12.0,0.0,1,0
PHYS 4514,PHYS,Intro Nuclear Physics,3,3.85,11.5,0.0,2,1
PHYS 4554,PHYS,Intro Solid State Phy,3,3.14,9.0,0.0,5,1
PHYS 4564,PHYS,Polymer Physics,3,3.59,12.0,0.25,4,0
PHYS 4574,PHYS,Nanotechnology,3,3.65,31.2,0.2,5,0
PHYS 4614,PHYS,Optics,3,2.72,19.33,0.33,6,1
PHYS 4634,PHYS,Modern Classical Physics,3,4.0,10.67,0.0,3,1
PHYS 4654,PHYS,Modern Cosmology,3,3.63,11.0,0.0,3,0
PHYS 4674,PHYS,Intro to General Relativity,3,3.53,15.4,0.4,5,0
PHYS 4714,PHYS,Introduction to Biophysics,3,3.04,11.2,0.6,5,0
PHYS 4755,PHYS,Intro to Computational Physics,3,3.31,16.0,1.0,5,1
PHYS 4974,PHYS,Independent Study,2,4.0,12.45,0.0,11,0
PHYS 4984,PHYS,Special Study,3,3.8,7.0,0.0,7,0
PHYS 4994,PHYS,Undergraduate Research,1,3.93,6.33,0.0,6,0
PHYS 5254,PHYS,Advanced Quantum Info Tech,3,3.62,9.5,0.0,2,0
PHYS 5264,PHYS,Adv Quantum Optics Qubit Proc,3,3.71,14.0,0.0,2,0
PHYS 5354,PHYS,Classical Mechanics,3,3.33,19.17,0.17,6,1
PHYS 5405,PHYS,Classical Electromagnetism,3,3.19,19.17,0.0,6,1
PHYS 5406,PHYS,Classical Electromagnetism,3,3.27,17.8,0.0,5,0
PHYS 5455,PHYS,Quantum Mechanics,3,3.36,20.0,0.0,5,0
PHYS 5456,PHYS,Quantum Mechanics,3,3.59,16.67,0.0,6,1
PHYS 5555,PHYS,Solid-State Physics,3,3.44,5.25,0.0,4,1
PHYS 5556,PHYS,Solid-State Physics,3,4.0,11.25,0.0,4,0
PHYS 5564,PHYS,Advanced Polymer Physics,3,3.74,16.2,0.0,5,0
PHYS 5574,PHYS,Intermediate Nanotechnology,3,4.0,5.0,0.0,1,0
PHYS 5614,PHYS,Intermediate Optics,3,3.4,6.0,0.0,2,0
PHYS 5634,PHYS,Adv Modern Classical Physics,3,4.0,7.0,0.0,1,0
PHYS 5654,PHYS,Advanced Modern Cosmology,3,3.94,5.0,0.0,1,0
PHYS 5664,PHYS,Advanced Astroparticle Physics,3,3.91,7.0,0.0,1,0
PHYS 5705,PHYS,Statistical Mechanics,3,2.99,19.0,0.0,5,0
PHYS 5706,PHYS,Statistical Mechanics,3,3.6,6.0,0.0,2,1
PHYS 5714,PHYS,Methods of Theoretical Physics,3,3.29,20.67,0.0,6,1
PHYS 5724,PHYS,Advanced Soft Matter Physics,3,3.7,5.5,0.0,2,0
PHYS 5984,PHYS,Special Study,3,3.86,6.79,0.0,14,0
PHYS 6455,PHYS,Advanced Quantum Theory,3,4.0,5.0,0.0,1,1
PM 2664,PM,Special Study,3,3.36,39.46,0.0,13,2
PM 2674,PM,Multifamily Prop Mgnt & OP,3,3.18,41.75,0.75,4,0
PM 2684,PM,Marketing & Leasing Apartments,3,3.4,40.67,0.33,3,0
PM 3634,PM,Special Study,3,3.34,39.2,0.2,5,1
PM 3674,PM,Property Management Operations,3,3.28,39.43,0.86,7,2
PM 4644,PM,Adv Property and Asset Mgt,3,2.59,21.67,0.33,6,1
PM 4674,PM,Housing for Later Life,2,3.22,28.0,0.0,2,0
PM 4684,PM,Special Study,3,2.96,39.94,0.81,16,1
PM 4694,PM,Contemporary Issues Prop Mgt,3,3.29,21.4,0.0,5,0
PM 4744,PM,Housing Challenges & Policies,3,3.22,21.6,0.2,5,1
PM 4974,PM,Independent Study,1,3.58,11.0,0.0,1,0
PM 4984,PM,SS: Hsng Challenges & Policies,3,3.41,14.0,0.0,1,0
PPE 1004,PPE,Intro Philosophy Politics Econ,3,3.47,21.67,1.0,3,2
PPE 2894,PPE,PPE Gateway Course,3,3.25,20.6,0.0,5,1
PPE 4884,PPE,PPE Capstone Course,3,3.68,19.0,0.0,4,1
PPWS 2004,PPWS,Mysterious Mushrooms & Molds,3,3.06,84.2,3.8,5,0
PPWS 2104,PPWS,"Plants, Genes, and People",3,3.46,47.0,1.0,1,0
PPWS 2754,PPWS,Weeds That Shape Our World,3,3.37,30.8,0.8,5,1
PPWS 3754,PPWS,Weeds that Shape our World,3,3.75,13.0,0.0,1,0
PPWS 4104,PPWS,Plant Pathology,4,2.9,36.71,1.29,7,0
PPWS 4114,PPWS,Microbe Forensics/Biosecurity,3,3.38,23.83,0.17,6,1
PPWS 4154,PPWS,Plant Problem Diagnosis,3,3.42,5.0,0.0,1,1
PPWS 4264,PPWS,Pesticide Usage,3,3.83,6.0,0.0,1,1
PPWS 4604,PPWS,Biological Invasions,3,3.61,19.8,0.0,5,1
PPWS 4994,PPWS,Undergraduate Research,3,4.0,5.0,0.0,1,0
PPWS 5004,PPWS,Special Study,1,3.88,9.67,0.0,3,0
PPWS 5054,PPWS,Plant Pathogenic Agents,3,3.58,7.5,0.0,2,0
PPWS 5154,PPWS,Plant Problem Diagnosis,3,3.63,9.0,0.0,1,0
PPWS 5204,PPWS,Plant Disease Mgt,3,3.62,14.0,0.0,3,0
PPWS 5214,PPWS,Diseases of Crop Plants,1,3.65,7.4,0.0,5,1
PPWS 5234,PPWS,Applied Stats Plant Envir Sci,3,3.81,11.33,0.0,3,0
PPWS 5454,PPWS,Disease Physiol-Devel,3,3.66,5.0,0.0,1,0
PPWS 5524,PPWS,Adv Plant Phy Met I,3,3.83,6.5,0.0,2,0
PPWS 5534,PPWS,Adv Plant Phy Met II,3,3.53,6.0,0.0,2,0
PPWS 5704,PPWS,Weed Science and Management,3,3.54,19.33,0.0,3,0
PPWS 5714,PPWS,Molec Biol Applied Plant Sci,3,3.83,9.33,0.0,3,1
PPWS 5984,PPWS,Special Study,2,3.84,5.5,0.0,2,0
PPWS 6004,PPWS,Special Study,1,4.0,12.25,0.0,4,0
PR 2044,PR,Principles of Public Relations,3,3.12,36.14,0.19,21,2
PR 3014,PR,Public Relations Cases,3,3.07,43.89,0.11,9,1
PR 3144,PR,Writing and Editing for PR,3,3.4,16.45,0.0,22,2
PR 3324,PR,Corporate Communication,3,3.23,24.5,0.5,2,0
PR 3334,PR,PR & Corporate Social Resp.,3,3.43,30.67,0.0,3,0
PR 3344,PR,Public Relations and Sports,3,3.14,32.0,0.0,1,1
PR 4074,PR,Organizational Communication,3,2.78,14.0,0.0,2,1
PR 4304,PR,Public Relations Campaigns,3,3.64,21.78,0.0,18,2
PR 4364,PR,Issue Mgt in PR,3,3.47,21.67,0.0,3,1
PR 4404,PR,Strategic Comm Capstone,3,3.64,28.0,0.0,1,0
PR 4414,PR,PR Standards and Practices,3,3.7,73.5,0.0,4,0
PR 5514,PR,Public Relt Theory & Practice,3,3.99,10.0,0.0,3,1
PR 5524,PR,Organizational Communication,3,3.87,10.67,0.0,3,1
PR 5534,PR,Crisis and Issue Management,3,3.92,16.5,0.0,2,0
PR 5594,PR,Topics Strategic Communication,3,3.72,12.25,0.0,4,1
PR 5714,PR,Corp Comm for Business Mgrs,2,3.73,19.5,0.0,2,0
PR 5724,PR,Reputation Management and PR,3,3.93,9.67,0.0,3,0
PSCI 1004,PSCI,Nations and Nationalities,3,2.86,41.55,1.73,11,1
PSCI 1014,PSCI,Special Study,3,3.38,73.65,1.06,31,3
PSCI 1024,PSCI,Comp Gov & Politics,3,3.32,40.59,0.76,37,3
PSCI 1034,PSCI,Special Study,3,3.34,89.76,1.71,17,1
PSCI 1084,PSCI,Introduction to Food Studies,3,3.24,14.0,0.0,1,1
PSCI 1204,PSCI,Topics in Global Dialogues,1,4.0,13.0,0.0,1,1
PSCI 2014,PSCI,Intro to Political Theory,3,3.44,63.08,1.0,25,3
PSCI 2024,PSCI,Research Methods,3,3.15,25.81,1.07,43,4
PSCI 2034,PSCI,Geography of Global Conflict,3,3.66,18.45,0.09,11,1
PSCI 2044,PSCI,"Food, War and Conflict",3,3.86,28.6,0.0,5,0
PSCI 2054,PSCI,Introduction to World Politics,3,3.34,38.93,0.55,29,3
PSCI 2064,PSCI,Global Econ and World Politics,3,3.26,14.39,0.36,28,3
PSCI 2074,PSCI,Law and Politics,3,3.17,31.88,0.38,8,1
PSCI 2084,PSCI,Special Study,3,3.34,7.43,0.64,14,3
PSCI 2104,PSCI,Europe Country Analysis,3,2.98,13.0,0.0,1,0
PSCI 2164,PSCI,Foundations Security Environ,3,3.75,19.88,0.12,16,2
PSCI 2484,PSCI,Religion and Politics,3,3.46,21.75,0.5,4,1
PSCI 2894,PSCI,Intro Philosophy Politics Econ,3,3.66,9.89,0.11,9,0
PSCI 2984,PSCI,SS:Nature of Today's Security,3,3.94,23.0,0.0,1,0
PSCI 3004,PSCI,Prof & Careers in PSCI & IS,3,3.64,14.8,0.0,5,1
PSCI 3015,PSCI,Political Theory,3,3.28,25.73,0.36,11,1
PSCI 3016,PSCI,Political Theory,3,3.58,29.37,0.37,19,1
PSCI 3034,PSCI,Special Study,3,3.27,20.89,0.44,9,1
PSCI 3044,PSCI,Internet Governance,3,3.3,17.67,1.0,3,0
PSCI 3054,PSCI,Dark Web Analytics,3,3.5,18.6,0.6,5,0
PSCI 3104,PSCI,Security Stud: Theor & Concpts,3,3.38,12.79,0.43,14,1
PSCI 3114,PSCI,Global Security,3,3.52,17.31,0.15,13,1
PSCI 3115,PSCI,Selected World Problems,3,3.41,15.58,0.17,12,1
PSCI 3116,PSCI,Selected World Problems,3,3.5,10.85,0.15,13,2
PSCI 3125,PSCI,Special Study,3,3.94,21.71,0.0,7,1
PSCI 3126,PSCI,Special Study,3,3.7,16.0,0.5,4,0
PSCI 3134,PSCI,Global Conflict and War,3,3.53,19.69,0.23,13,1
PSCI 3135,PSCI,Strategies of Modern Warfare,3,3.46,21.0,1.25,4,0
PSCI 3144,PSCI,Global Gov & Public Policy,3,3.61,16.0,0.0,1,0
PSCI 3154,PSCI,Topics Global Public Policies,3,3.66,5.5,0.0,2,0
PSCI 3165,PSCI,Global Economic Gov & Policy,3,2.66,5.0,0.0,1,1
PSCI 3166,PSCI,Global Economic Gov & Policy,3,3.19,7.0,0.0,1,0
PSCI 3175,PSCI,Global Development,3,3.13,9.0,0.25,4,1
PSCI 3184,PSCI,Human Security,3,3.33,11.8,0.2,5,1
PSCI 3194,PSCI,Nuclear Strategy & Politics,3,3.18,18.67,0.0,3,1
PSCI 3214,PSCI,Political Participation,3,3.42,11.5,0.0,2,0
PSCI 3224,PSCI,Public Opinion,3,3.35,14.5,1.5,2,0
PSCI 3234,PSCI,Voting and Elections,3,3.39,22.75,0.0,4,0
PSCI 3244,PSCI,Political Communication,3,2.97,22.14,0.71,7,1
PSCI 3254,PSCI,Media and Politics,3,3.03,23.56,0.44,9,1
PSCI 3255,PSCI,Pol Race Eth Gen,3,3.72,32.17,0.5,6,1
PSCI 3256,PSCI,Pol Race Eth Gen,3,3.87,32.5,0.25,4,0
PSCI 3274,PSCI,Political Parties,3,3.3,15.0,1.5,2,0
PSCI 3314,PSCI,Congress,3,3.24,29.6,0.2,5,0
PSCI 3324,PSCI,The Presidency,3,3.18,28.8,0.2,5,0
PSCI 3334,PSCI,Judicial Process,3,3.22,36.14,0.86,7,1
PSCI 3344,PSCI,Special Study,3,3.6,17.84,0.52,25,3
PSCI 3354,PSCI,Con Law Structures and Rels,3,3.17,30.43,0.57,7,1
PSCI 3364,PSCI,Con Law Civil and Pol Rights,3,3.24,34.43,0.86,7,0
PSCI 3374,PSCI,The Politics of Energy,3,3.72,12.0,0.0,1,0
PSCI 3414,PSCI,Public Administration,3,3.81,25.14,0.14,7,1
PSCI 3424,PSCI,State and Local Government,3,3.4,22.33,1.33,3,1
PSCI 3434,PSCI,Urban Politics,3,3.21,23.33,0.67,3,0
PSCI 3444,PSCI,Administrative Law and Policy,3,3.85,33.2,0.2,5,0
PSCI 3514,PSCI,Latin Amer Politics,3,3.56,17.0,0.0,4,0
PSCI 3515,PSCI,European Political Systems,3,3.35,7.5,0.5,2,0
PSCI 3516,PSCI,European Political Systems,3,3.56,9.0,0.0,1,0
PSCI 3524,PSCI,Post-Communism,3,3.31,9.25,0.5,4,0
PSCI 3534,PSCI,African Govt & Pol,3,3.73,8.0,0.0,1,0
PSCI 3544,PSCI,State of Israel,3,2.96,9.0,0.0,2,0
PSCI 3554,PSCI,Comparative Political Economy,3,3.28,9.0,0.5,2,1
PSCI 3564,PSCI,Violent Political Change,3,3.33,24.9,0.5,10,0
PSCI 3574,PSCI,Govt and Pol of Japan,3,3.47,9.75,0.0,4,0
PSCI 3584,PSCI,Govt and Pol of Asia,3,3.35,11.0,0.4,5,0
PSCI 3594,PSCI,Topics Mid East Pol & Intl Rel,3,2.73,7.0,1.0,1,0
PSCI 3615,PSCI,International Relations,3,3.45,13.57,0.21,14,1
PSCI 3616,PSCI,International Relations,3,3.55,8.83,0.25,12,1
PSCI 3624,PSCI,Foreign Policy and Diplomacy,3,3.64,11.0,0.08,13,1
PSCI 3625,PSCI,US-Russia Foreign Policies,3,3.47,24.4,0.0,5,0
PSCI 3626,PSCI,US-Russia Foreign Policies,3,3.76,6.33,0.33,3,1
PSCI 3634,PSCI,Human Rights: Global Issues,3,3.48,17.4,1.0,5,0
PSCI 3684,PSCI,Indigenous People/Wrld Politic,3,3.61,18.25,0.5,4,0
PSCI 3694,PSCI,Far-right Violence in the US,3,3.79,11.0,0.0,1,0
PSCI 3704,PSCI,National Security Strategy,3,3.52,27.17,0.67,6,1
PSCI 3714,PSCI,The U. S. Policy Process,3,3.83,13.0,0.0,5,1
PSCI 3724,PSCI,Poverty and Welfare Policy,3,3.6,36.5,0.5,2,0
PSCI 3734,PSCI,National Security,3,3.49,13.94,0.0,17,1
PSCI 3744,PSCI,Public Policy Analysis,3,3.61,9.0,0.2,5,0
PSCI 3754,PSCI,American Political Theory,3,3.58,11.0,0.0,1,0
PSCI 3764,PSCI,Contemporary Democratic Theory,3,3.3,11.0,0.0,2,0
PSCI 3774,PSCI,Marxian Political Analysis,3,3.3,9.0,0.0,1,0
PSCI 3784,PSCI,Origins of the State,3,3.86,6.0,0.5,2,0
PSCI 3794,PSCI,Terrorism and Counterterrorism,3,3.62,20.25,0.12,8,0
PSCI 3795,PSCI,Global Terrorism & Counterter,3,3.76,21.0,0.0,2,1
PSCI 3796,PSCI,Global Terrorism & Counterter,3,3.93,30.0,1.0,1,0
PSCI 3804,PSCI,European Integration,3,3.46,14.0,0.67,3,1
PSCI 3814,PSCI,EU Institutions & Policies,3,3.04,5.0,0.0,1,0
PSCI 3854,PSCI,European Political Economy,3,3.54,15.5,0.5,2,1
PSCI 3984,PSCI,Special Study,3,3.51,21.17,0.0,6,0
PSCI 4024,PSCI,Seminar Diplomacy & Security,3,3.55,10.78,0.17,18,1
PSCI 4034,PSCI,Topics in Diplomacy Lab,3,3.97,14.36,0.0,11,1
PSCI 4054,PSCI,Seminar Global Political Econ,3,3.59,11.25,0.0,4,0
PSCI 4064,PSCI,Seminar in Global Development,3,2.88,6.0,0.0,2,0
PSCI 4074,PSCI,The Politics of Cybersecurity,3,3.14,6.0,0.0,2,0
PSCI 4164,PSCI,Future of Security,3,3.97,8.0,0.0,3,1
PSCI 4214,PSCI,Sr Sem Polit Behavior,3,3.48,9.67,0.0,3,1
PSCI 4314,PSCI,Sr Sem Polit Instns,3,3.9,10.8,0.0,5,0
PSCI 4324,PSCI,Sr. Seminar Constitutional Law,3,3.44,12.5,0.0,4,0
PSCI 4414,PSCI,Sr Sem Public Admin,3,3.43,7.0,0.0,1,0
PSCI 4514,PSCI,Special Study,3,3.58,11.5,0.0,2,0
PSCI 4714,PSCI,Sr Sem Policy Anlysis,3,3.81,10.4,0.0,5,1
PSCI 4724,PSCI,Sr Sem Polit Theory,3,3.67,17.0,0.0,1,2
PSCI 4734,PSCI,Int'l Conflict Management,3,3.4,11.0,0.0,1,0
PSCI 4736,PSCI,Special Study,3,3.9,7.0,0.0,2,0
PSCI 4744,PSCI,Intelligence Analysis Workshop,3,3.87,9.5,0.0,2,0
PSCI 4754,PSCI,Internship Program,3,3.95,8.27,0.0,11,0
PSCI 4884,PSCI,Adv Philosophy Politics Econ,3,3.79,6.0,0.0,5,0
PSCI 4984,PSCI,Special Study,3,3.59,22.33,0.0,3,0
PSCI 4994,PSCI,Undergraduate Research,3,4.0,5.0,0.0,5,0
PSCI 5104,PSCI,Policy Gateway,3,3.62,9.5,0.0,2,1
PSCI 5115,PSCI,Research Methods,3,3.56,9.64,0.0,11,2
PSCI 5116,PSCI,Research Methods,3,3.72,8.14,0.0,7,0
PSCI 5214,PSCI,Contemporary Political Theory,3,3.74,12.5,0.0,6,1
PSCI 5224,PSCI,Perspectives Pol Theo,3,4.0,6.0,0.0,1,1
PSCI 5314,PSCI,Legislative Branch,3,3.97,9.0,0.0,1,0
PSCI 5324,PSCI,Executive Branch,3,3.68,5.0,0.0,1,0
PSCI 5334,PSCI,Judicial Branch,3,3.77,7.0,0.0,1,0
PSCI 5344,PSCI,Political Behavior,3,3.61,6.0,0.0,2,0
PSCI 5414,PSCI,Industrial Democracies,3,3.58,5.0,0.0,1,0
PSCI 5444,PSCI,International Politics,3,3.78,7.5,0.0,4,0
PSCI 5464,PSCI,Critical Security Studies,3,3.86,9.5,0.0,2,0
PSCI 5484,PSCI,Contem American Foreign Policy,3,3.34,9.5,0.0,2,0
PSCI 5504,PSCI,Discourse Analysis,3,3.01,5.5,0.0,2,1
PSCI 5514,PSCI,Global Security,3,3.55,8.67,0.0,3,0
PSCI 5524,PSCI,US Foreign Policy after 9/11,3,3.44,7.0,0.0,2,0
PSCI 5554,PSCI,Cult Pol Soc Network,3,4.0,5.0,0.0,1,0
PSCI 5584,PSCI,Environmental Politics/Policy,3,3.73,6.0,0.0,1,1
PSCI 5984,PSCI,Special Study,3,3.68,6.5,0.0,4,0
PSCI 6114,PSCI,Critical Geopolitics,3,3.87,15.0,0.0,1,0
PSCI 6124,PSCI,Topics in Security Studies,3,3.52,11.0,0.0,1,0
